"id","code","name"
occupation_work_personnel_training_modality_737022,737022,PREPARADOR DE PIGMENTOS,
occupation_work_personnel_training_modality_741001,741001,ALIMENTADORES DE CARDAS,
occupation_work_personnel_training_modality_741002,741002,BATIDOR DE FIBRA,
occupation_work_personnel_training_modality_741003,741003,CANALERO TEXTIL,
occupation_work_personnel_training_modality_741004,741004,CARDADOR DE FIBRAS,
occupation_work_personnel_training_modality_741005,741005,CLASIFICADOR DE FIBRA,
occupation_work_personnel_training_modality_741006,741006,DESFIBRADOR DE LINO O YUTE,
occupation_work_personnel_training_modality_741007,741007,"DESMOTADOR, TEXTIL",
occupation_work_personnel_training_modality_741008,741008,"DESPEPITADOR, ALGODON",
occupation_work_personnel_training_modality_741009,741009,DIABLERO,
occupation_work_personnel_training_modality_741010,741010,EMBORRADOR DE LANA,
occupation_work_personnel_training_modality_741011,741011,ESCOGEDOR DE FIBRA,
occupation_work_personnel_training_modality_741012,741012,ESPAPADOR,
occupation_work_personnel_training_modality_741013,741013,ESTIRADOR DE FIBRA,
occupation_work_personnel_training_modality_741014,741014,LAVADOR DE LANA,
occupation_work_personnel_training_modality_741015,741015,MANUARERA,
occupation_work_personnel_training_modality_741016,741016,MEZCLADOR DE FIBRA,
occupation_work_personnel_training_modality_741017,741017,"MOTOSA O RAPARADORA, SEDA",
occupation_work_personnel_training_modality_741018,741018,NAPADOR DE FIBRA,
occupation_work_personnel_training_modality_741019,741019,PEINADOR DE FIBRA,
occupation_work_personnel_training_modality_741020,741020,RASTRILLADOR DE LINO,
occupation_work_personnel_training_modality_741021,741021,TORCEDOR DE MECHAS,
occupation_work_personnel_training_modality_741022,741022,TRIADOR DE FIBRA,
occupation_work_personnel_training_modality_742001,742001,"ASPEADOR, TEXTIL",
occupation_work_personnel_training_modality_742002,742002,"BOBINADOR, TEXTIL",
occupation_work_personnel_training_modality_742003,742003,"DEVANADOR, TEXTIL",
occupation_work_personnel_training_modality_742004,742004,"ENCARRETADOR, TEXTIL",
occupation_work_personnel_training_modality_742005,742005,HILADOR DE TORNO,
occupation_work_personnel_training_modality_742006,742006,"HILANDERO, HILO E HILAZA",
occupation_work_personnel_training_modality_742007,742007,"OVILLADOR, TEXTIL",
occupation_work_personnel_training_modality_742008,742008,"PELOTERO, TEXTIL",
occupation_work_personnel_training_modality_742009,742009,PLEGADOR DE HILOS,
occupation_work_personnel_training_modality_742010,742010,RETORCEDOR DE HILO O HILAZA,
occupation_work_personnel_training_modality_742011,742011,"RODETERO, TEXTIL",
occupation_work_personnel_training_modality_742012,742012,TORCEDOR DE HILO O HILAZA,
occupation_work_personnel_training_modality_742013,742013,TRASCANADOR DE MADEJAS,
occupation_work_personnel_training_modality_742014,742014,OBRERO TEXTIL,
occupation_work_personnel_training_modality_743001,743001,AJUSTADOR DE MAQUINA PARA TEJIDOS DE PUNTO,
occupation_work_personnel_training_modality_743002,743002,"AJUSTADOR DE PEINES, TELARES",
occupation_work_personnel_training_modality_743003,743003,AJUSTADOR DE TELARES,
occupation_work_personnel_training_modality_743004,743004,AJUSTADOR DE TELAR JACQUARD,
occupation_work_personnel_training_modality_743005,743005,COPISTA DE DISEÐOS PARA CARTONES JACQUARD,
occupation_work_personnel_training_modality_743006,743006,ENLAZADOR DE CARTONES JACQUARD,
occupation_work_personnel_training_modality_743007,743007,OPERADOR DE MAQUINAS DE REPRODUCCION CARTONES PARA TEJIDOS,
occupation_work_personnel_training_modality_743008,743008,PICADOR DE CARTONES JACQUARD,
occupation_work_personnel_training_modality_744001,744001,TEJEDOR DE ALFOMBRAS A MANO,
occupation_work_personnel_training_modality_744002,744002,TEJEDOR DE ALFOMBRAS EN TELAR ACCIONADO A MANO,
occupation_work_personnel_training_modality_744003,744003,"TEJEDOR DE TAPICES,EN TELAR ACCIONADO A MANO",
occupation_work_personnel_training_modality_744004,744004,TEJEDOR DE TELAR A MANO,
occupation_work_personnel_training_modality_744005,744005,TEJEDOR PONCHOS O MANTAS TELAR ACCIONADO A MANO,
occupation_work_personnel_training_modality_745001,745001,CONFECCIONADOR DE VELOS Y MANTILLAS A MAQUINA,
occupation_work_personnel_training_modality_745002,745002,COMPROBADOR DE TEJIDOS,
occupation_work_personnel_training_modality_745003,745003,CONTROLADOR DE TEJIDOS,
occupation_work_personnel_training_modality_745004,745004,CONTROLADOR DE MAQUINA LECTORA TEJEDORA(ALFOMBRAS),
occupation_work_personnel_training_modality_745005,745005,RECONTADORA DE ALFOMBRAS,
occupation_work_personnel_training_modality_745006,745006,REMENDADOR DE TEJIDOS,
occupation_work_personnel_training_modality_745007,745007,REPARADORA DE ALFOMBRAS,
occupation_work_personnel_training_modality_745008,745008,"REVISOR DE TEJIDOS, OBREROS",
occupation_work_personnel_training_modality_745009,745009,TEJEDOR DE ALFOMBRA A MAQUINA,
occupation_work_personnel_training_modality_745010,745010,TEJEDOR DE REDES,
occupation_work_personnel_training_modality_745011,745011,TEJEDOR DE TUL,
occupation_work_personnel_training_modality_745012,745012,TEJEDOR DE TELAR MECANICO,
occupation_work_personnel_training_modality_745013,745013,TEJEDOR DE TELAR JACQUARD,
occupation_work_personnel_training_modality_745014,745014,URDIDOR,
occupation_work_personnel_training_modality_745015,745015,ZURCIDOR DE TEJIDOS,
occupation_work_personnel_training_modality_746001,746001,"CALCETERO,TEJEDOR A MAQUINA",
occupation_work_personnel_training_modality_746002,746002,CONFECCIONADOR DE TEJIDOS DE PUNTO,
occupation_work_personnel_training_modality_746003,746003,OPERADOR DE MAQUINA DE TRICOT,
occupation_work_personnel_training_modality_746004,746004,"TEJEDOR A MAQUINA, GENEROS DE PUNTO",
occupation_work_personnel_training_modality_746005,746005,"TEJEDOR A MAQUINA, CALCETERIA",
occupation_work_personnel_training_modality_746006,746006,"TEJEDOR DE CALCETERIA, CON BASTIDOR MECANICO",
occupation_work_personnel_training_modality_746007,746007,TEJEDOR DE PUNTO EN MAQUINA HILAN O RASCHEL,
occupation_work_personnel_training_modality_747001,747001,CALCETERO A MANO,
occupation_work_personnel_training_modality_747002,747002,TEJEDOR DE PUNTO EN BASTIDOR MANUAL,
occupation_work_personnel_training_modality_747003,747003,TEJEDOR DE PUNTO EN MAQUINA ACCIONADA A MANO,
occupation_work_personnel_training_modality_747004,747004,TEJEDOR DE PUNTO A MANO,
occupation_work_personnel_training_modality_748001,748001,ACABADOR DE TEJIDOS,
occupation_work_personnel_training_modality_748002,748002,ADEREZADOR DE SEDA,
occupation_work_personnel_training_modality_748003,748003,APRESTADOR DE TEJIDOS,
occupation_work_personnel_training_modality_748004,748004,BLANQUEADOR,
occupation_work_personnel_training_modality_748005,748005,CARBONIZADOR DE LANA,
occupation_work_personnel_training_modality_748006,748006,CARGADOR DE SEDA,
occupation_work_personnel_training_modality_748007,748007,CEPILLADOR DE PANA,
occupation_work_personnel_training_modality_748008,748008,DESBORRADOR DE TEXTILES,
occupation_work_personnel_training_modality_748009,748009,DESCRUDADOR DE PRODUCTOS TEXTILES,
occupation_work_personnel_training_modality_748010,748010,DESGOMADOR DE SEDA,
occupation_work_personnel_training_modality_748011,748011,ENCOGEDOR DE PRODUCTOS TEXTILES,
occupation_work_personnel_training_modality_748012,748012,"ENCOLADOR, TEXTILES",
occupation_work_personnel_training_modality_748013,748013,"GASEADOR, TEXTILES",
occupation_work_personnel_training_modality_748014,748014,IMPERMEABILIZADOR DE PRODUCTOS TEXTILES,
occupation_work_personnel_training_modality_748015,748015,IMPREGNADOR DE PRODUCTOS TEXTILES,
occupation_work_personnel_training_modality_748016,748016,LAVADOR DE HILADOS Y PRODUCTOS TEXTILES,
occupation_work_personnel_training_modality_748017,748017,"OPERADOR DE CALANDRIAS,TEJIDOS",
occupation_work_personnel_training_modality_748018,748018,PERCHADOR DE TEXTILES,
occupation_work_personnel_training_modality_748019,748019,PILATERO O BATANERO,
occupation_work_personnel_training_modality_748020,748020,PLANCHADOR DE GENEROS ACABADOS,
occupation_work_personnel_training_modality_748021,748021,PREPARADOR DE APRESTOS TEXTILES,
occupation_work_personnel_training_modality_748022,748022,"PULIDOR,TEXTILES",
occupation_work_personnel_training_modality_748023,748023,SANFORIZADOR,
occupation_work_personnel_training_modality_748024,748024,"SECADOR,FABRICACION DE TEXTILES",
occupation_work_personnel_training_modality_748025,748025,TINTORERO DE FIBRAS,
occupation_work_personnel_training_modality_748026,748026,TINTORERO DE HILADOS,
occupation_work_personnel_training_modality_748027,748027,TINTORERO DE ROPAS,
occupation_work_personnel_training_modality_748028,748028,TINTORERO DE TEJIDOS,
occupation_work_personnel_training_modality_749001,749001,CONFECCIONADOR DE CONOS DE FIELTRO PARA SOMBREROS,
occupation_work_personnel_training_modality_749002,749002,CORDONERO A MANO,
occupation_work_personnel_training_modality_749003,749003,CORDONERO A MAQUINA,
occupation_work_personnel_training_modality_749004,749004,ENCAJADERO A MANO,
occupation_work_personnel_training_modality_749005,749005,FLEQUERO A MAQUINA,
occupation_work_personnel_training_modality_749006,749006,FLEQUERO A MANO,
occupation_work_personnel_training_modality_749007,749007,GALONERO A MAQUINA,
occupation_work_personnel_training_modality_749008,749008,GANCHILLERO A MANO,
occupation_work_personnel_training_modality_749009,749009,HORMADOR DE BOINAS,
occupation_work_personnel_training_modality_749010,749010,MALLERO,
occupation_work_personnel_training_modality_749011,749011,MONTADOR DE REDES A MANO,
occupation_work_personnel_training_modality_749012,749012,"HILANDEROS, TEJEDORES, TINTOREROS, TRABAJADORES ASIMILADOS",
occupation_work_personnel_training_modality_749013,749013,PASAMANERO A MANO,
occupation_work_personnel_training_modality_749014,749014,PASAMANERO A MAQUINA,
occupation_work_personnel_training_modality_749015,749015,"PREPARADOR DE FIELTRO, A MAQUINA",
occupation_work_personnel_training_modality_749016,749016,FEDERO A MANO,
occupation_work_personnel_training_modality_749017,749017,TEJEDOR DE REDES A MANO,
occupation_work_personnel_training_modality_749018,749018,TEJE PULSERAS,
occupation_work_personnel_training_modality_751001,751001,ADOBADOR DE CUEROS,
occupation_work_personnel_training_modality_751002,751002,CLASIFICADOR DE CUEROS Y PELLEJOS,
occupation_work_personnel_training_modality_751003,751003,"CORTADOR DE CUEROS,CURTIDORES",
occupation_work_personnel_training_modality_751004,751004,CURTIDOR DE CUEROS,
occupation_work_personnel_training_modality_751005,751005,DESCARNADOR DE CUEROS A MANO,
occupation_work_personnel_training_modality_751006,751006,DESCARNADOR DE CUEROS A MAQUINA,
occupation_work_personnel_training_modality_751007,751007,HENDEDOR DE CUEROS O CORTADOR DE CUEROS,
occupation_work_personnel_training_modality_751008,751008,LAVADOR DE CUEROS,
occupation_work_personnel_training_modality_751009,751009,LUSTRADOR DE CUEROS,
occupation_work_personnel_training_modality_751010,751010,OPERADOR DE MAQUINAS DE DIVIDIR CUEROS,
occupation_work_personnel_training_modality_751011,751011,OPERADOR DE REBANADORA DE CUEROS,
occupation_work_personnel_training_modality_751012,751012,PELADOR DE CUEROS A MANO,
occupation_work_personnel_training_modality_751013,751013,PELADOR DE CUEROS Y PELLEJOS A MAQUINA,
occupation_work_personnel_training_modality_751014,751014,PELAMBRERO,
occupation_work_personnel_training_modality_751015,751015,"PELLEJERO, CURTIDOR",
occupation_work_personnel_training_modality_751016,751016,TEÐIDOR DE CUEROS,
occupation_work_personnel_training_modality_751017,751017,TINTORERO DE CUEROS,
occupation_work_personnel_training_modality_752001,752001,ADOBADOR DE PIELES,
occupation_work_personnel_training_modality_752002,752002,CLASIFICADOR DE PIELES,
occupation_work_personnel_training_modality_752003,752003,DEPILADOR DE PIELES,
occupation_work_personnel_training_modality_752004,752004,DESCARNADOR DE PIELES,
occupation_work_personnel_training_modality_752005,752005,ESCOGEDOR DE PIELES SIN TRATAR,
occupation_work_personnel_training_modality_752006,752006,ESTIRADOR DE PIELES,
occupation_work_personnel_training_modality_752007,752007,"IGUALADOR DE PELO,PIELES",
occupation_work_personnel_training_modality_752008,752008,RASURADOR DE PIELES,
occupation_work_personnel_training_modality_752009,752009,SUAVIZADOR DE PIELES,
occupation_work_personnel_training_modality_752010,752010,TEÐIDOR DE PIELES A MANO,
occupation_work_personnel_training_modality_752011,752011,TINTORERO DE PIELES A MANO,
occupation_work_personnel_training_modality_761001,761001,"AVENTADOR DE GRANOS,MOLINO",
occupation_work_personnel_training_modality_761002,761002,DESPOLVADOR DE GRANOS,
occupation_work_personnel_training_modality_761003,761003,MOLINERO DE ARROZ,
occupation_work_personnel_training_modality_761004,761004,MOLINERO DE CEREALES,
occupation_work_personnel_training_modality_761005,761005,MOLINERO DE ESPECIAS,
occupation_work_personnel_training_modality_761006,761006,MOLINERO DE GRANOS,
occupation_work_personnel_training_modality_761007,761007,OPERADOR DE PILON DE MAIZ,
occupation_work_personnel_training_modality_761008,761008,PESADOR DE GRANOS,
occupation_work_personnel_training_modality_761009,761009,PULIDOR DE ARROZ,
occupation_work_personnel_training_modality_761010,761010,REVOLVEDOR DE GRANOS,
occupation_work_personnel_training_modality_761011,761011,SALVADERO,
occupation_work_personnel_training_modality_761012,761012,SECADOR DE ARROZ,
occupation_work_personnel_training_modality_761013,761013,SEMOLERO,
occupation_work_personnel_training_modality_762001,762001,"CARBONADOR, REFINACION DE AZUCAR",
occupation_work_personnel_training_modality_762002,762002,"COCEDOR, REFINACION DE AZUCAR",
occupation_work_personnel_training_modality_762003,762003,"COMPORTERO, REFINACION DE AZUCAR",
occupation_work_personnel_training_modality_762004,762004,MACERADOR DE REMOLACHA,
occupation_work_personnel_training_modality_762005,762005,"OPERADOR DE CRISTALIZADORA, REFINACION DE AZUCAR",
occupation_work_personnel_training_modality_762006,762006,"OPERADOR DE DIFUSOR, AZUCAR DE REMOLACHA",
occupation_work_personnel_training_modality_762007,762007,"OPERAD. INSTALACIONES PROCESO CONTINUO, REFIN. AZUCAR",
occupation_work_personnel_training_modality_762008,762008,OPERADOR DE MAQUINA PULVERIZADORA DE AZUCAR,
occupation_work_personnel_training_modality_762009,762009,"TRAPICHERO, CAÐA DE AZUCAR",
occupation_work_personnel_training_modality_763001,763001,"CAMALERO, MATARIFE",
occupation_work_personnel_training_modality_763002,763002,CHACINERO,
occupation_work_personnel_training_modality_763003,763003,CHARCUTERO,
occupation_work_personnel_training_modality_763004,763004,CHORICERO,
occupation_work_personnel_training_modality_763005,763005,CORTADOR DE CARNE,
occupation_work_personnel_training_modality_763006,763006,DEGOLLADOR DE RESES,
occupation_work_personnel_training_modality_763007,763007,"DESCUARTIZADOR DE RESES, MATARIFE",
occupation_work_personnel_training_modality_763008,763008,DESHUESADOR,
occupation_work_personnel_training_modality_763009,763009,"DESPOSTADOR, CARNES",
occupation_work_personnel_training_modality_763010,763010,"DESPOJERO, MATADEROS",
occupation_work_personnel_training_modality_763011,763011,ESCARGADO DE MATADERO,
occupation_work_personnel_training_modality_763012,763012,"FIAMBRERO, CARNES",
occupation_work_personnel_training_modality_763013,763013,MANTEQUERO (MANTECA),
occupation_work_personnel_training_modality_763014,763014,MATANCERO,
occupation_work_personnel_training_modality_763015,763015,MATANCERO EN GENERAL,
occupation_work_personnel_training_modality_763016,763016,MATARIFE,
occupation_work_personnel_training_modality_763017,763017,"PUNTILLERO,MATADEROS",
occupation_work_personnel_training_modality_763018,763018,"TABLAJERO, CARNES",
occupation_work_personnel_training_modality_763019,763019,TRIPERO,
occupation_work_personnel_training_modality_764001,764001,ACECINADOR,
occupation_work_personnel_training_modality_764002,764002,"ACEITADOR DE LLENO Y VACIO, CONSERVAS DE PESCADO",
occupation_work_personnel_training_modality_764003,764003,ADEREZADOR DE ACEITUNAS,
occupation_work_personnel_training_modality_764004,764004,AHUMADOR DE CARNES Y PESCADO,
occupation_work_personnel_training_modality_764005,764005,CAPATAZ O CONTRAMAESTRE DE LA CONSERVACION DE ALIMENTOS,
occupation_work_personnel_training_modality_764006,764006,"COCEDOR-CONSERVERO, EN GENERAL",
occupation_work_personnel_training_modality_764007,764007,COCEDOR DE SALSAS Y CONDIMENTOS,
occupation_work_personnel_training_modality_764008,764008,COCEDOR-ESTERILIZADOR,
occupation_work_personnel_training_modality_764009,764009,CONGELADOR DE ALIMENTOS,
occupation_work_personnel_training_modality_764010,764010,CURADOR DE CARNE O PESCADO,
occupation_work_personnel_training_modality_764011,764011,DESHIDRATADOR DE ALIMENTOS,
occupation_work_personnel_training_modality_764012,764012,ENLATADOR DE PESCADO,
