"id","code","name"
ubigeo_reniec_object_050714,50714,VILCANCHOS
ubigeo_reniec_object_050715,50715,ASQUIPATA
ubigeo_reniec_object_050801,50801,SANCOS
ubigeo_reniec_object_050802,50802,SACSAMARCA
ubigeo_reniec_object_050803,50803,SANTIAGO DE LUCANAMARCA
ubigeo_reniec_object_050804,50804,CARAPO
ubigeo_reniec_object_050901,50901,VILCAS HUAMAN
ubigeo_reniec_object_050902,50902,VISCHONGO
ubigeo_reniec_object_050903,50903,ACCOMARCA
ubigeo_reniec_object_050904,50904,CARHUANCA
ubigeo_reniec_object_050905,50905,CONCEPCION
ubigeo_reniec_object_050906,50906,HUAMBALPA
ubigeo_reniec_object_050907,50907,SAURAMA
